75,34387,45227,46420,46725,32967,43001,41923,46455,30347,51714,37827,57786,56428,50120,52418,35434,54812,46847,34599,44621,35217,35870,48558,48540,51607,58580,34790,54114,53986,45843,41757,31324,37170,54951,45979,37593,32059,38662,42105,37668,31402,51908,36775,46970,59744,55934,41837,42717,45390,44897,58886,31521,31307,51250,40619,33382,53060,47084,50760,57185,38961,57357,54310,38628,48960,47837,48683,35696,42342,51419,42403,41970,49257,51408,59433,57376,32550,46930,38243,42331,59728,37303,46920,43298,41563,56779,58433,41306,45953,55973,45797,59070,49798,30216,46444,58902,34553,44414,35426,37536,32526,46860,51085
76,39201,36930,34923,36124,35156,41869,49727,53504,56769,33877,51663,37547,43586,56580,40820,53601,33713,45778,52125,45689,45696,36904,49359,35283,51209,57307,43464,30735,37984,31413,34190,48792,49410,35279,34414,50628,46798,31284,59189,48752,34812,31832,35450,38462,35899,46929,43285,49639,48468,50893,30610,58786,53578,53854,51684,56912,39288,32809,37097,44719,49874,45447,58419,45783,35589,37188,57209,43460,49688,34676,56037,49092,56884,55149,35959,50421,51615,46738,38667,35495,53730,52465,41228,44859,49547,49352,32255,37530,42393,42630,34332,33557,30542,36630,47128,58167,59797,46526,52425,43755,57083,34900,49841
77,33155,35813,45593,59543,50144,49654,31279,58762,55685,47413,46493,54654,33850,33053,45802,51606,34270,59556,49774,47671,57116,30039,59391,55390,52235,51274,44139,47106,43784,42136,58666,31423,52860,47361,44056,37519,56289,45798,55872,55187,42492,41485,49301,56365,54293,59748,54954,57433,52829,48878,33201,43942,34387,38340,45634,55095,37618,59821,58149,32746,39282,49604,58729,47816,43390,38447,36193,30179,53237,54367,55867,30233,48939,47122,33861,47031,30235,42288,51448,36731,52536,56354,40351,43397,41870,33492,35071,43961,51350,49181,38311,38562,58015,47567,43879,48503,41981,50050,39029,52302,43023,54738,36674
78,43540,48091,55683,48270,45809,35856,42131,48320,48183,45851,38315,40048,48928,41283,55368,53117,43045,54110,34524,58016,58305,51603,33902,54504,37529,44634,55660,52915,35301,33285,37027,46657,43125,55758,41089,56242,48041,50120,52841,52431,53160,31705,35267,42750,50836,30173,56357,32984,56976,34762,45455,49668,44266,32888,32099,38620,37266,42151,32622,49956,31237,53740,42593,43128,50118,51501,47072,39387,53317,49577,31882,55349,56877,35743,50981,46199,44384,30350,36609,57871,51524,56342,46978,39371,36381,31101,55688,49644,46729,46902,52886,37591,50158,35553,52086,31181,41787,37839,51463,30009,35159,32845,39041
79,55548,43088,41571,51943,42948,43285,49204,36563,46965,30503,54147,53056,32248,32954,48009,39322,53794,57189,48321,59983,49101,41406,41386,56722,39060,37415,49869,36374,44901,43236,48838,30152,38555,35735,43340,46588,33488,48305,32371,46487,39642,41140,33834,56310,46819,38444,58708,47626,56645,55997,48838,38196,52747,44508,42356,48453,45847,55230,37971,54820,41130,55414,45035,52334,45096,59377,49229,58246,30896,45793,33809,38448,32213,42539,50763,55842,37221,52181,52976,37534,56219,40345,43514,41570,46924,47552,30318,52964,57268,38629,38134,39413,33047,43072,52075,54536,56904,41206,32491,48171,35848,45615,40284
80,41584,37161,59304,48799,38817,35989,54450,52384,59816,36231,46351,54153,36542,37695,54098,37931,58598,38696,36775,37510,36644,57359,38182,57405,50270,41666,35111,55524,33495,33928,32571,52145,51739,46143,50113,30217,55042,58085,47743,31384,57787,45803,42163,50338,40335,46133,59429,58868,59392,48825,58467,39002,46082,35992,55043,46748,39183,43037,37277,54581,48896,34202,31774,47227,56190,43866,45673,47719,31067,46465,41379,42901,58193,52489,55424,35727,44981,33944,52880,46980,45075,40343,52584,30275,30387,52089,36905,42433,49038,33301,40663,41848,50079,58240,38509,36132,47975,38613,37770,38827,45445,50089,41242
81,41990,36026,46343,43891,36898,43732,52960,54647,42199,41962,57994,43126,39162,44769,35894,48723,34297,48870,52479,37489,56679,33272,53619,38845,56348,37726,48197,44162,58059,42480,36424,34779,56215,54200,34900,45498,56400,30319,35787,43812,46370,34406,59270,57832,50665,46941,47497,53611,40345,55733,45945,39831,38223,48420,58131,48606,31563,43054,33243,52627,35352,31967,37060,56667,38332,45615,57491,50639,33155,44740,54398,40966,38512,41828,41806,48361,48267,56542,38444,41276,30649,43492,33972,41504,58421,52268,49843,36519,48902,48870,51294,51270,47643,35719,55569,39326,41636,40652,52059,46726,45974,55386,54134
82,44645,59151,32569,42486,50108,39388,45196,50699,34746,58451,35491,50990,56467,41055,43822,50685,50064,48731,43263,57816,59722,32337,32592,35308,41259,37478,40272,40383,51397,39547,53279,38764,49837,51123,42958,38888,59087,44578,55590,58272,41900,54507,49232,47070,44755,43565,35482,36025,57990,30756,34097,53847,37688,51693,38245,54375,52960,54567,32623,36900,35469,43010,33375,33131,32090,58792,45505,47971,31763,30863,55261,43009,47169,55067,32727,33405,38600,50253,35088,32762,51457,59015,42774,40137,37515,38106,54169,39311,44521,50528,34142,34301,47260,57476,35590,30936,31151,51743,41692,58192,59991,40656,58319
83,45602,45308,58537,47713,38926,47974,44576,34427,52859,47671,35801,49360,49581,44960,50678,54540,50835,58747,48480,44253,47152,50964,50956,47491,40146,59783,41376,45782,47683,37442,56368,32934,44478,40088,41985,43507,38513,35102,39947,30345,30003,47148,56718,54847,57785,34466,41268,39396,45374,47534,30272,52536,46119,54755,45632,39817,30299,55096,44104,56147,39598,49562,37576,56108,30236,47963,42243,36179,43491,58906,48368,44323,42935,38188,35350,53427,54153,51167,42770,57145,42398,37228,38617,32595,43835,50490,37849,46928,55052,56213,59817,50093,56462,52738,52434,38908,39328,51248,54344,47430,56503,38808,43530
84,36160,57966,32243,35977,34476,39489,33616,50869,44920,50241,44836,38917,52953,50406,46121,36153,40506,30635,34985,31626,47529,30725,36092,33351,39244,38820,34097,53435,44366,53825,30268,37628,32955,34937,30482,46173,37116,41203,43770,40209,55746,56196,46331,42169,45194,52837,55933,31039,40821,32628,57641,54594,34787,31836,38732,55416,42858,32339,47799,45405,35950,36297,59350,57575,38194,56779,42503,57140,30413,33996,55170,53418,38157,42609,55271,44514,38099,54170,31098,36526,45100,54095,55263,33078,47076,51823,36830,45493,42750,52329,40227,40586,35197,50616,53862,31382,54403,48008,47069,34002,38300,45768,50923
85,39791,36511,41810,59082,31706,58300,51846,37136,33700,37732,50739,44226,40633,30493,35484,56030,39047,49159,33920,42969,55858,37965,30292,31376,49040,55672,52634,45573,52557,49536,35078,42169,55257,32932,38150,35167,46381,32995,52477,50271,41089,54889,50484,31967,31958,41649,51121,35043,52981,47575,55934,33519,34123,45985,37624,40378,48296,55839,51123,54795,41380,56395,59222,44375,54025,36323,30699,52585,42378,41736,53737,34414,38214,59447,31293,45902,53154,44336,48318,39657,47784,52840,46059,36218,48569,36115,47813,41392,40606,53999,45348,39021,58431,57241,49617,59965,58198,48170,35254,32256,47404,35079,44725
86,39688,56850,38629,47747,42029,44879,30023,55425,50906,46579,42420,54040,36079,58931,30613,50307,58076,41930,55428,50322,37824,40508,53625,32075,51570,47660,56838,42697,36221,47172,52387,46303,55091,48070,35050,50088,39277,40570,43428,51001,40552,33619,33154,47144,51590,32184,31434,57367,34252,35853,58622,31024,36621,33507,45904,36278,33235,31042,48710,51028,57403,42733,51558,46053,47230,50446,52980,49342,38386,31608,42004,37232,49855,53522,32322,30428,36839,51487,46102,59155,57265,32620,45337,56247,50936,31989,41826,48285,54362,59177,43629,56936,42093,56025,53213,31910,56989,50215,38710,47334,31332,54061,32306
87,57343,39958,32553,37074,47022,33182,33316,53762,37569,47421,42626,36208,36328,47242,51524,38151,48678,50490,35862,48298,54549,48289,43604,54448,33457,55109,50926,48892,41729,52101,45031,53021,51798,43994,58928,33411,35466,55967,35911,48021,43158,46537,41059,51546,35183,47494,49658,44516,41544,59572,40326,48025,40638,57684,42180,43511,55040,50750,44109,57071,53785,40598,49936,37887,48453,47879,37009,42290,55090,48030,54398,38325,41796,44824,44663,43011,30006,53799,31135,39321,49521,30534,46961,34426,59174,39890,30215,39841,37270,37039,58040,40318,30711,55281,56933,52600,56946,39042,48142,46753,48229,48699,48730
88,35069,33089,31236,45085,41654,35115,34535,38683,42028,59151,49076,38187,37634,38396,56577,39840,33011,48693,43100,48647,37124,54060,32529,53710,40639,55981,45811,35665,45999,57056,59459,52596,53030,48881,56853,59742,33124,49504,51045,39843,31224,53946,56487,48883,42502,32571,55563,31832,55260,40957,41400,58829,56776,44231,43648,58437,33949,58501,55244,37429,54499,51390,57835,49736,30374,50771,55474,50715,42533,31773,39987,47182,31349,40463,47692,48511,34901,40709,46462,52864,37235,35019,31655,52073,53972,42873,44601,54669,49501,48849,46538,32951,37277,44153,39495,55767,42921,34850,34331,41015,32704,45592,48724
89,54422,31615,47961,43080,38603,32787,43058,46443,44237,55356,52867,34272,54970,34419,45758,48327,36491,45986,42953,51372,48721,36425,48388,50184,54106,47178,38068,37940,32347,38724,55453,44092,40597,52437,48874,32935,33687,52011,43552,43878,41969,41413,36241,40509,41289,49460,51476,30793,55220,39988,35546,41459,50192,56921,56306,44490,50420,34778,44433,31470,56809,37650,36543,52457,42249,35111,54829,53871,57943,32811,33682,54234,31787,37964,50349,34839,58467,57277,56874,39426,30450,41248,52734,56354,33646,39998,44747,45439,30745,40874,36848,54248,47629,36942,36678,47905,47146,54587,38475,47983,45827,50415,53918
90,34631,52776,52896,51897,30602,42340,49103,59689,51742,47262,31424,38370,35581,31969,39306,36576,55860,52823,50249,38889,31739,45235,51455,30273,32182,42735,51639,38890,51724,57921,59912,51630,41803,58320,33535,30625,39584,58423,58947,51279,42665,37574,42474,46663,53255,33263,59618,40336,45881,58402,49565,47418,32884,36108,36516,46405,45007,48372,53346,30704,31302,38106,47347,39991,40930,46054,42890,54392,35144,30602,41363,52423,41531,41645,50487,39906,37739,46425,39039,56604,32031,50505,38443,58792,42686,59176,56701,30965,48184,39181,37391,34971,41199,59398,42872,51526,34497,32876,53917,42524,47062,52216,50068
91,58596,50497,52495,37452,43675,37876,48772,35005,43974,40236,59810,49836,40790,44718,47767,34317,36775,51380,34540,49039,47739,52414,56217,36629,58265,34525,40125,52561,53105,59446,47164,59804,34431,44092,59786,55232,34756,51503,48508,35178,40403,32222,48262,47464,53574,33879,36033,40407,57509,58823,34768,53824,30966,55081,40442,58840,43567,43475,39940,44516,54432,56925,59298,50868,54193,38971,34979,55529,36158,33498,34310,36053,30858,54983,50053,50216,38744,49844,48580,50065,37566,49541,37608,37566,52523,30854,41772,32604,52549,55553,45617,34393,46460,57726,49815,45360,53331,51285,42253,36028,57922,42696,46103
92,45527,34506,35366,36332,37414,31056,43388,55052,30491,38842,43534,37292,54325,51998,36646,54830,36703,32167,35802,44394,58414,50219,46054,52539,40646,58402,44992,59084,38086,44010,43266,55435,31370,49920,54095,57011,42464,53599,40253,42915,50037,54329,48741,49457,47568,47210,51017,58697,53072,55785,31261,47060,33582,44798,44971,57099,58762,31389,58763,38051,46996,47624,42963,54090,31286,48274,42694,46912,55072,50665,31615,36221,39541,44403,43042,58979,39979,55351,57119,39368,45117,35455,43843,39647,50091,31787,52608,46940,59611,34660,45190,57193,51171,44801,32963,53679,46405,33708,35890,55517,49183,59305,52810
93,47904,34433,42880,43551,40599,44774,30816,35861,44866,49343,59380,53351,59353,36616,58919,44899,32955,38194,40619,52666,51252,59725,53313,56099,35373,53539,54027,34048,32988,33740,53141,44725,50777,41892,32795,47164,53176,42585,53818,55921,46766,50056,35239,42408,48033,42471,31438,55174,35599,59892,40983,48530,58550,51611,58268,34918,35312,58469,34738,35861,55203,53332,31681,43748,40094,40142,53925,55186,44622,39462,50527,35921,33852,59443,34311,36647,30115,50400,55080,38293,30400,45028,46306,58030,46339,47809,56458,30188,49922,58924,46169,37794,37106,49295,51609,45588,44868,43439,44479,32601,49700,49664,30215
94,38018,58906,47935,39113,50308,50599,48269,56873,57041,36803,31602,36056,34858,31804,51406,41436,31203,34763,57978,31062,51856,48942,57460,49768,39779,40849,32873,31606,33568,43662,35840,35286,52023,39318,50024,51657,52659,52932,49495,48752,55798,48421,35813,44920,54554,48971,41802,31174,33051,55182,39807,40578,42077,59410,42417,56878,32217,54852,44002,57633,48037,32127,39595,45427,34408,33998,52761,58161,38992,40787,47270,43558,47191,36876,52800,36850,50055,31906,33581,48722,53911,50610,47332,32872,45848,53726,52565,49817,55827,53160,39410,43993,49950,57780,40370,38508,47216,48846,50422,41595,34250,50129,48436
95,46265,47029,53893,50704,46309,46138,56475,35895,58955,49969,37625,53218,39518,36342,30051,33873,30785,45233,50495,56107,33864,54165,57789,36793,56200,50162,43586,43567,31490,40937,41457,48363,56412,50889,36957,30370,50991,36592,52610,39228,38336,55893,32222,40085,39839,46603,48022,40614,55134,30200,33730,52473,40921,41185,42977,53737,48642,50184,30954,57264,35755,36357,40830,57322,41073,52035,45699,45548,56124,31165,51156,34448,45777,35091,50552,45093,59230,58351,47595,59357,40980,45154,55689,56678,43564,54333,31835,57364,47074,39808,48512,53755,52223,40338,48192,47559,30613,36824,48920,52462,40869,56199,59098
96,56076,41586,32169,34892,39190,57549,31021,41113,42295,50529,47507,57603,35438,48709,49847,42765,36140,49503,33828,58331,55635,54626,40101,53110,58109,40305,53260,31036,38896,43561,32844,46287,58739,37787,42176,44808,57179,39916,37082,47206,39906,35734,33677,42262,55721,31225,55486,36622,59928,33034,44541,46580,30817,56182,45815,59653,46385,35048,36232,41144,45842,54000,58635,47158,40169,55412,40726,34695,55214,58567,33219,56939,46913,52174,34348,36723,53742,31197,45052,42700,53385,58338,47116,33795,30134,40190,31442,52513,57791,49473,58569,32853,40921,45298,59136,31511,33378,47058,55106,51593,54430,40239,30736
97,48925,54854,40228,50933,59233,36876,40514,36571,36309,39390,39065,47441,40457,55322,44454,51991,33855,38934,34892,35160,38966,33750,30499,50412,48337,46844,33354,36769,47777,41479,48001,40436,38881,34638,53080,56345,39282,48811,38022,35612,32334,40203,50095,59237,41099,47713,44537,31662,34262,30950,45425,59599,52134,31653,33471,42569,31762,32821,43974,42842,35864,53090,49533,59205,49423,50626,57399,52614,52916,44609,50195,41653,40238,40889,56785,36492,53360,54851,51983,56519,47481,32573,54764,55048,45259,48605,34318,33044,56635,56291,52891,45344,33187,44928,40170,52428,51116,53272,55116,45250,45418,37592,37333
98,34709,58216,59350,50215,38455,59912,41909,42847,36008,52924,51796,40824,55846,58206,58914,40641,44853,45974,30991,32141,45575,33699,41516,45684,45113,57714,35596,39249,55163,41423,49806,48831,34174,46644,33372,43293,56789,53405,56108,33505,40678,48223,51281,32324,55966,39899,47457,45105,43133,49350,43547,37817,50344,37985,47955,35210,45806,42576,32164,41164,36823,56670,52742,49364,44127,55700,44265,48586,55799,41213,47843,52745,37738,35671,51712,51941,32552,54227,53327,48815,57418,45945,33746,49404,49532,45168,40661,48189,33199,56936,44588,35772,40093,43297,32280,49603,33563,52462,56675,49543,55275,56865,42416
99,40728,46197,51135,51632,32014,32966,37130,56772,34552,59073,49030,59597,54739,50844,56536,30006,54807,34807,51655,34889,44843,47408,39551,42778,50171,48937,44652,36411,36739,52331,58751,40374,39821,48686,56029,59923,52267,39979,44245,53520,59986,41280,32925,49094,30266,50037,46725,43244,57775,34179,57934,39639,32045,42098,59526,47985,31740,30027,53047,48351,56894,41771,33594,58221,39247,58366,31021,37708,44146,53010,49338,42919,50487,40424,53323,42543,43304,42503,44260,47862,36921,51708,35682,45560,34557,36167,48200,42602,57634,41805,57523,43671,35055,39452,58597,51956,34113,34400,30380,32350,51246,30514,34718
100,53636,58996,45948,51558,44310,34449,32774,34496,51045,56409,43626,58185,44943,59280,55851,52786,49805,43949,50422,35891,44889,46692,43897,48089,56872,44747,42606,41642,37397,36088,43918,49810,30243,48937,46323,57748,53950,37757,53335,46440,38822,43462,47896,48885,42024,31096,31240,48617,45835,53097,42077,33708,49014,45778,52626,32623,34655,53926,53963,47249,58159,54595,55522,39156,45235,46939,32563,47149,59160,49990,32898,38035,45481,50665,54303,51749,51912,32558,52415,50764,47668,56152,48993,40239,50088,31729,59608,41257,47531,55510,30353,45363,44877,46798,59689,45375,48807,54045,40863,43795,41564,56156,39654
101,39476,35488,31157,52775,49583,54557,39963,53821,55723,48471,38534,32012,50620,45504,48944,35540,48771,31691,51506,39560,56505,54162,50457,30894,39398,45884,32703,34155,46567,32518,57900,55682,39104,38259,34343,50178,39206,39018,58110,38419,30465,54295,33655,49786,35721,59823,49391,54214,34952,51599,44635,42116,56471,35747,38560,55641,52962,37739,45889,35924,56193,47281,58246,31084,41234,32765,34753,49514,56926,35051,57446,46251,54666,43531,55243,42555,37797,51648,44423,53789,50892,35481,36909,48931,54063,57585,41307,31780,51045,38663,54755,56854,33800,31721,35491,45204,43066,45605,39875,45606,54449,54655,47449
102,37656,42445,52397,53121,42781,45551,38605,34756,47381,58517,44245,30388,39463,56126,44706,42517,52232,40344,47375,52376,31344,33190,47409,50887,41594,57664,44148,50004,51366,58126,38932,40976,38858,38751,56290,33220,38367,51441,49142,42817,45109,55334,52127,54546,37923,54061,52016,49291,55247,36387,47037,41056,52207,52619,35895,40265,47944,30346,52046,30277,57252,32226,30391,43475,33201,47211,33404,52462,44612,41518,37189,53765,39283,38254,36326,31115,30776,50296,33012,31863,49468,51515,59293,57376,37104,49640,50908,33990,53202,33931,32830,58063,49814,34256,42319,51508,55030,59487,51230,48548,56319,36054,59360
103,33632,52795,36037,38301,39652,45301,51642,32481,50931,44858,39056,55210,43991,52682,59602,51875,55227,55235,40597,38432,35307,55583,32424,39086,55464,32044,42543,42733,40900,31968,38461,56633,38672,35830,44436,32274,46112,36575,49998,42865,35847,51151,46123,33553,34714,47715,55189,44131,37156,50118,51080,33481,59904,44469,53442,38486,33384,31142,32389,32307,48721,53840,38211,55468,44610,30614,59376,46308,34877,51393,50982,30028,31239,51777,42795,38730,34967,52939,40807,59642,42823,48829,30121,46888,53186,55263,46078,45667,44288,43235,57657,53847,55589,56616,55735,32297,47698,37400,30108,42596,52585,56803,55553
104,45796,33971,48587,47540,41761,40926,52342,39923,43127,31808,50718,51203,32970,41971,47518,57962,41143,32636,57563,45061,54918,55116,39501,51226,36655,35787,48169,31288,42588,51650,36258,39793,52802,42782,59375,33498,50664,52571,41772,45941,32780,59006,50735,44351,54095,36208,34585,31169,36327,30831,53584,49429,37814,46031,42739,32064,55976,47712,51083,40083,46373,47496,57336,56600,44722,30537,31213,41117,31836,41066,55813,53626,31402,43287,33872,36936,56447,51425,51866,47141,45019,52219,58514,58647,47582,34880,54282,48984,37634,32360,31208,54099,34639,46020,51424,30624,45440,59726,50262,31500,37952,52980,51259
105,34277,30470,35644,50731,31637,59643,40070,56893,56007,33188,44948,50028,35593,57372,49367,32095,56797,56786,33484,33741,46290,49496,56187,50172,37227,32067,56360,36640,43966,41054,56591,57390,54180,52229,43173,40624,33958,52416,48873,47887,34500,40537,57408,55988,36987,55042,31493,49434,35683,40993,32071,33956,38974,34628,54823,43603,35506,52816,42121,48134,35406,44374,37983,49070,31333,34370,33275,55921,57766,50715,50068,42325,55482,35169,30512,58823,45956,32645,30208,30236,35879,32920,53158,51356,49455,59062,39297,43638,52724,56457,55960,55315,45597,52687,34158,36755,34688,50965,38878,47140,44759,43501,37839
106,35719,50006,52664,31232,49538,35898,53501,46380,50055,32884,50551,57082,55643,39869,41398,43722,30149,48275,37721,36288,33850,47373,33135,50280,41858,58269,54940,47685,46631,37185,45211,55242,50527,51604,36819,39057,31738,36347,33692,56103,34889,52454,57649,59867,45545,46302,35777,35235,51959,31412,31770,51130,41933,39340,36867,44243,38237,40954,50211,56383,59166,54851,44848,31419,33421,54261,31718,47608,35763,35178,55739,30952,45894,46872,33803,32321,59329,37710,53638,44575,49421,48997,40681,43731,36512,54480,52179,59437,40672,37538,55525,33608,40686,37463,33213,37769,54174,43519,58504,36552,42305,59208,37230
107,32409,45433,49172,45873,31780,59179,44282,34749,37083,49969,44909,35834,42692,42238,34469,44999,53587,36362,50710,41750,38837,36626,41006,34168,31051,52682,48634,31954,39194,34472,33640,57906,45254,45026,43704,35609,54914,41258,37204,59045,39671,49779,35137,55871,56036,50905,50038,59673,35568,48943,48112,58016,37526,32833,43490,58081,47097,46030,58252,37092,49384,45515,57426,45163,39147,30475,53921,44028,54123,58593,38082,38120,40724,44229,48987,37287,59223,49391,34881,59941,48799,59433,30166,43689,31449,31312,45422,54034,55185,46522,31101,43949,47403,42921,45704,56532,56149,52827,56912,33211,44825,46229,37881
108,32722,48300,54676,30407,52713,53979,43324,37143,34348,41744,39692,37833,51221,32973,30521,45721,51922,39988,35301,53045,45049,58112,48690,54487,49125,30799,44904,45196,55291,34542,58645,53040,43282,36060,55882,58559,42137,50539,45214,53065,50755,30044,58193,50555,32316,42611,59276,52634,40908,47397,31071,39718,43955,54670,38840,52873,50070,47774,48849,56033,36787,55811,52435,32652,50331,58863,41000,54109,31796,46866,59819,52107,41927,59097,31689,33636,42548,41979,45248,50287,31339,41979,42007,35743,51239,48310,53097,32195,48374,53243,55348,36708,34535,40974,37819,47682,33721,51267,45679,54162,54650,49009,58545
109,53030,36874,54679,54412,54932,37387,40500,41557,59423,38760,46500,52289,43858,39081,31784,32076,42216,41312,44824,45932,46431,47258,57183,34020,45406,53259,47429,52226,57046,47460,59473,39576,44810,50347,42063,56211,52062,52715,56502,58938,32150,36171,59225,58966,45003,32860,32627,42801,59423,35859,39449,32521,33583,35399,39042,33670,52841,34848,46263,34931,58671,36693,47061,50554,30743,39606,43649,52360,47741,34326,45528,41360,43766,44544,54173,51125,30703,39552,36195,32062,30722,58566,56279,37612,57359,47026,51124,41006,43490,48962,41232,51487,51169,55782,40692,45930,49443,51818,52834,47372,57587,47972,44590
110,45007,39964,48587,34323,59434,55865,40043,35627,55862,38519,37431,45867,42186,39441,55223,57705,31550,34860,41571,39318,44939,35451,50271,35268,53324,47541,39346,35972,35746,57503,53203,52703,59645,51835,56032,35029,35283,37795,33831,31348,40375,48826,34144,44447,38533,42113,36045,36722,48431,53171,31136,51808,40385,41267,34847,42219,44694,47690,35327,47486,39881,33980,30816,43256,46364,55182,34763,45009,40492,35113,30140,54199,47896,46626,40855,51208,53116,39684,45529,59359,39497,54712,48799,51852,34819,56200,48521,53872,59716,44486,41098,52581,33680,53974,45695,59496,31313,34568,52216,48053,33829,40095,30812
111,43160,50234,57553,37220,44613,41711,33030,40694,31803,49927,51014,36394,49117,47250,37279,55601,55136,39107,36413,30738,32739,47642,57834,44596,52186,52005,32863,46770,42924,36371,46071,40412,49764,49827,46762,31836,59767,51848,41831,43027,34847,53460,57977,44012,42112,42652,42216,30399,39327,41302,41513,40095,44600,58649,48383,32870,37067,53850,59091,44556,54298,43618,56335,44499,39457,35367,56400,53855,59416,43888,53874,59374,43572,34573,57378,49240,49593,32820,34706,36808,39936,45552,58427,47213,40990,32166,49355,54776,42313,32898,30216,43417,50932,59963,38956,43582,35730,48212,45142,53273,48609,54747,59978
112,34486,36529,36095,57272,42509,39485,48149,46075,31383,56961,57074,39895,57347,49176,39958,46190,48326,54243,45186,37357,30879,55926,30080,35047,38607,39835,50989,57336,50858,45484,34069,51424,51820,59251,39426,43669,35877,46118,59713,52539,51128,38019,30932,33911,55058,39083,46156,32186,49624,54430,41854,49040,45744,48532,44289,58453,38451,50578,52475,45598,52749,56813,33918,42229,46794,54017,48850,30574,57698,38504,35336,49059,31917,34788,40475,45107,58780,52717,34439,41710,35351,31733,38934,41834,43746,50848,59887,41664,31596,39498,39557,47354,50936,32517,46838,36350,55114,50579,36004,55057,33096,49620,54662
113,35476,47816,40571,58588,40361,57093,57688,52445,56210,39865,38895,52460,52870,52555,41879,33140,47511,49006,41522,56978,34709,30422,34487,46979,39221,42222,55519,45889,43500,41151,59844,35342,33356,37139,35064,46494,37245,57249,36174,56054,59394,48306,50100,52598,57243,47224,57724,47435,53348,48058,53011,54782,56298,33734,43675,45089,32503,33819,56831,34300,30569,45712,41410,40209,52644,41880,34555,56772,44481,59154,49583,47141,55021,41208,35642,53261,39983,30942,54394,56691,33886,37286,34217,58076,52748,34664,52545,37424,40073,34107,36876,34266,32575,43920,52636,55002,55691,33660,32547,30616,55385,45868,54816
114,44131,31393,36434,33532,31074,55986,51619,46825,49437,31942,45370,33896,59770,38290,31418,32170,39884,51875,30336,54725,33162,55636,34056,49719,36730,49254,59529,36554,36054,51974,41519,30958,32974,34769,57717,54451,39089,48997,41397,41540,35261,58021,46404,55585,53873,50085,37924,46544,48685,32239,33247,56856,48944,55009,30458,47328,37110,53455,36276,39235,35628,59545,54707,47600,30141,53768,33233,37012,46521,57895,53191,45555,42008,52876,49312,36066,44406,52070,33516,35926,57352,41626,42439,43896,37021,46850,37456,43355,33697,54949,40298,34050,45266,33614,47030,34453,46246,54978,41837,53092,39446,48256,53662
115,31330,32695,40751,46177,33791,42608,39293,44973,49673,54122,40223,52513,57560,44547,37401,48150,43345,39522,58028,44023,36186,58074,32280,59319,57559,56294,45586,52253,42040,35875,30418,52090,46110,52023,33446,42988,44354,47126,51579,52168,32785,33906,34697,42937,43127,52774,49351,33333,54295,59243,35528,32120,41918,36523,41096,36562,49495,57657,43247,34022,37630,57463,43916,53763,46354,39126,55061,53379,55099,49068,49452,38944,54782,55870,56246,51097,43114,41668,45591,51845,49764,43252,45877,46758,39138,34829,55165,44897,33540,34003,38214,46034,46294,37563,50590,34410,30973,33263,54176,31731,57207,32235,46322
116,52220,30876,35868,42538,49811,52256,40713,35004,39920,50380,50422,33156,54909,32507,51662,54628,47037,55151,46128,55976,45270,36616,39619,51695,46315,46064,46541,38574,47774,41259,56525,58169,47712,47911,30579,55033,31035,44103,58839,59980,33903,42570,44749,40307,57946,42331,44501,45062,31179,31076,35795,48240,51607,58192,55538,39930,58989,53136,35378,46104,44112,34406,40238,53452,42749,45972,55035,33584,48640,52119,46074,51629,48146,52458,47674,48750,45395,45594,48423,57995,35121,46603,31826,42824,38630,46210,49367,42379,50215,52167,41559,55115,39320,40501,32012,30922,49348,31478,34200,57424,42006,41431,56527
117,54315,49135,30881,55073,59207,50485,41182,42470,33189,44029,41309,41710,43498,41510,31849,51667,38002,38113,37688,51236,40226,49416,32783,59831,52544,32146,58473,39991,33750,41062,35563,30645,47642,40686,31224,45103,51553,58290,43843,48613,46867,59537,43800,38736,30668,52805,45391,49267,30728,40371,42377,48689,42789,40565,48760,33202,56487,46002,33278,52638,52122,36747,41008,46276,46474,56589,55064,51868,41126,35460,50146,39814,41905,44286,36611,46284,50822,57765,55793,32468,57537,57863,47558,37014,39416,38688,31557,39742,48793,43173,56365,37401,50465,54342,33013,53517,57662,48946,33104,49394,41037,38957,32204
118,48560,56253,47401,45573,43995,36872,41380,56071,32512,51349,56992,39890,46536,56349,39827,44185,51740,47693,40267,36556,43576,43182,38233,50478,46887,44851,52005,55016,47942,35917,58865,30609,50573,53046,46915,58269,36112,48902,46357,36978,51653,56997,54320,45312,38779,50903,47456,56507,50133,57943,55202,59715,44212,48550,53809,50537,31962,47113,36574,41936,45154,34841,37876,34930,54459,52456,55084,39839,57660,44266,43443,40441,58186,57204,59856,32111,50772,36670,57720,43514,38746,56991,39405,51169,35262,38403,52506,49701,37737,43299,37814,33721,34913,36288,30907,38047,56117,57106,40175,45209,45905,48344,44291
119,43828,51198,59676,31212,36618,35221,38936,34470,30954,38467,55875,56330,39102,51583,48045,35766,51112,57935,31383,53674,45920,55632,30652,31812,58166,59376,32750,40286,49713,39764,58415,32083,59510,43336,59385,41909,52009,51542,59023,32959,43005,57518,53731,57615,34605,37734,33667,48709,54067,46392,33953,47103,51765,57164,49019,55398,47211,38251,46267,58985,32957,37801,49654,34006,55335,56433,40269,40790,57273,49147,54157,42777,56405,54522,54378,37731,43856,37143,34727,33500,35739,37015,38996,44400,43381,38333,58275,49316,31832,46068,47480,42278,52925,33701,40370,47882,43886,45560,52371,38072,39100,58817,55699
